DateKey,ProductAlternateKey,UnitCost,MovementType,Units,MovementValue
20071212,BK-R19B-48,184.14,OUT,1,184.14
20071212,BK-R19B-52,227.74,OUT,1,227.74
20071212,BK-R19B-58,261.18,OUT,2,522.36
20071212,BK-R64Y-42,570.98,OUT,2,1141.96
20071212,BK-R64Y-44,448.39,OUT,2,896.78
20071212,BK-R79Y-40,721.49,OUT,1,721.49
20071212,BK-R79Y-44,728.86,OUT,2,1457.72
20071212,BK-R79Y-48,591.28,OUT,1,591.28
20071212,BK-R89B-58,935.62,OUT,1,935.62
20071212,BK-T44U-46,406.2,OUT,1,406.2
20071212,BK-T44U-54,364.08,OUT,1,364.08
20071212,BK-T79U-50,675.58,OUT,1,675.58
20071212,BK-T79U-60,690.89,OUT,1,690.89
20071212,BK-T79Y-46,455.78,OUT,1,455.78
20071212,BK-T79Y-60,484.55,OUT,1,484.55
20071213,BK-M18S-42,63.03,OUT,1,63.03
20071213,BK-M38S-38,335.58,OUT,1,335.58
20071213,BK-M38S-42,316.08,OUT,1,316.08
20071213,BK-M38S-46,305.57,OUT,1,305.57
20071213,BK-M68B-38,718.78,OUT,3,2156.34
20071213,BK-M68S-38,722.99,OUT,1,722.99
20071213,BK-M68S-42,710.66,OUT,4,2842.64
20071213,BK-M68S-46,752.04,OUT,2,1504.08
20071213,BK-R19B-44,202.44,OUT,2,404.88
20071213,BK-R19B-48,184.56,OUT,3,553.6800000000001
20071213,BK-R19B-52,228.4,OUT,1,228.4
20071213,BK-R19B-58,260.45,OUT,1,260.45
20071213,BK-R64Y-38,430.71,OUT,2,861.42
20071213,BK-R64Y-40,484.82,OUT,1,484.82
20071213,BK-R64Y-42,571.49,OUT,2,1142.98
20071213,BK-R64Y-44,450.32,OUT,1,450.32
20071213,BK-R79Y-42,565.03,OUT,2,1130.06
20071213,BK-R79Y-44,730.46,OUT,1,730.46
20071213,BK-R89B-48,870.91,OUT,1,870.91
20071213,BK-T18U-62,204.86,OUT,1,204.86
20071213,BK-T18Y-50,183.64,OUT,1,183.64
20071213,BK-T18Y-62,169.47,OUT,1,169.47
20071213,BK-T79U-46,823.46,OUT,1,823.46
20071213,BK-T79U-50,675.18,OUT,2,1350.36
20071213,BK-T79U-54,729.46,OUT,1,729.46
20071214,BK-M68B-38,721.66,OUT,2,1443.32
20071214,BK-M68B-42,730.84,OUT,2,1461.68
20071214,BK-M68B-46,648.09,OUT,1,648.09
20071214,BK-M68S-38,720.09,OUT,2,1440.18
20071214,BK-M68S-42,710.66,OUT,2,1421.32
20071214,BK-M68S-46,751.36,OUT,1,751.36
20071214,BK-R19B-44,201.61,OUT,1,201.61
20071214,BK-R19B-48,185.06,OUT,1,185.06
20071214,BK-R19B-52,228.56,OUT,1,228.56
20071214,BK-R19B-58,260.99,OUT,2,521.98
20071214,BK-R64Y-38,428.9,OUT,1,428.9
20071214,BK-R64Y-40,483.27,OUT,2,966.54
20071214,BK-R64Y-42,570.18,OUT,1,570.18
20071214,BK-R64Y-44,451.94,OUT,1,451.94
20071214,BK-R64Y-48,404.35,OUT,1,404.35
20071214,BK-R79Y-42,565.48,OUT,2,1130.96
20071214,BK-R79Y-44,732.07,OUT,3,2196.21
20071214,BK-R89B-48,870.3,OUT,1,870.3
20071214,BK-R89B-58,934.59,OUT,1,934.59
20071214,BK-T18U-50,166.83,OUT,1,166.83
20071214,BK-T18Y-44,170.65,OUT,1,170.65
20071214,BK-T18Y-50,184.1,OUT,1,184.1
20071214,BK-T79U-46,822.89,OUT,2,1645.78
20071214,BK-T79U-60,692.07,OUT,1,692.07
20071214,BK-T79Y-50,636.33,OUT,1,636.33
20071215,BK-M18B-48,170.04,OUT,1,170.04
20071215,BK-M68B-38,722.74,OUT,2,1445.48
20071215,BK-M68B-42,727.4,OUT,2,1454.8
20071215,BK-M68B-46,648.86,OUT,1,648.86
20071215,BK-M68S-42,707.96,OUT,3,2123.88
20071215,BK-M68S-46,753.99,OUT,2,1507.98
20071215,BK-R19B-44,201.15,OUT,2,402.3
20071215,BK-R19B-52,228.92,OUT,3,686.76
20071215,BK-R19B-58,261.1,OUT,1,261.1
20071215,BK-R64Y-42,568.87,OUT,3,1706.6100000000001
20071215,BK-R64Y-48,405.08,OUT,4,1620.32
20071215,BK-R79Y-40,721.06,OUT,1,721.06
20071215,BK-R79Y-42,564.75,OUT,1,564.75
20071215,BK-R79Y-44,735.29,OUT,1,735.29
20071215,BK-R79Y-48,591.22,OUT,2,1182.44
20071215,BK-R89B-48,874.57,OUT,2,1749.14
20071215,BK-R89R-58,1034.99,OUT,1,1034.99
20071215,BK-T18Y-62,170.11,OUT,2,340.22
20071215,BK-T44U-46,404.86,OUT,1,404.86
20071215,BK-T44U-50,402.01,OUT,1,402.01
20071216,BK-M18B-48,170.82,OUT,1,170.82
20071216,BK-M38S-40,264.88,OUT,1,264.88
20071216,BK-M38S-42,313.9,OUT,1,313.9
20071216,BK-M38S-46,304.77,OUT,1,304.77
20071216,BK-M68B-38,721.73,OUT,2,1443.46
20071216,BK-M68S-38,724.27,OUT,1,724.27
20071216,BK-M68S-46,755.88,OUT,1,755.88
20071216,BK-R19B-44,201.61,OUT,1,201.61
20071216,BK-R19B-52,228.67,OUT,1,228.67
20071216,BK-R64Y-38,427.01,OUT,1,427.01
20071216,BK-R64Y-40,481.43,OUT,1,481.43
20071216,BK-R64Y-42,567.33,OUT,1,567.33
20071216,BK-R64Y-44,449.73,OUT,2,899.46
20071216,BK-R64Y-48,403.58,OUT,1,403.58
20071216,BK-R79Y-42,566.89,OUT,1,566.89
20071216,BK-R89B-58,935.52,OUT,1,935.52
20071216,BK-T18U-50,166.06,OUT,1,166.06
20071216,BK-T44U-50,400.8,OUT,1,400.8
20071216,BK-T44U-54,362.4,OUT,1,362.4
20071216,BK-T79U-46,820.09,OUT,1,820.09
20071216,BK-T79Y-54,631.36,OUT,1,631.36
20071216,BK-T79Y-60,483.82,OUT,1,483.82
20071217,BK-M18B-42,160.25,OUT,1,160.25
20071217,BK-M18S-44,83.5,OUT,1,83.5
20071217,BK-M18S-48,73.01,OUT,1,73.01
20071217,BK-M38S-42,312.73,OUT,2,625.46
20071217,BK-M68B-38,720.72,OUT,1,720.72
20071217,BK-M68B-42,731.85,OUT,2,1463.7
20071217,BK-M68B-46,654.72,OUT,2,1309.44
20071217,BK-R19B-58,260.18,OUT,1,260.18
20071217,BK-R64Y-44,449.28,OUT,2,898.56
20071217,BK-R79Y-40,723.94,OUT,1,723.94
20071217,BK-R79Y-42,565.25,OUT,2,1130.5
20071217,BK-R79Y-44,738.83,OUT,1,738.83
20071217,BK-R79Y-48,589.26,OUT,2,1178.52
20071217,BK-R89B-44,992.65,OUT,1,992.65
20071217,BK-R89R-58,1039.14,OUT,2,2078.28
20071217,BK-T18Y-62,169.96,OUT,1,169.96
20071217,BK-T44U-46,404.98,OUT,1,404.98
20071217,BK-T79U-50,668.25,OUT,1,668.25
20071217,BK-T79Y-46,458.06,OUT,2,916.12
20071217,BK-T79Y-54,629.4,OUT,1,629.4
20071218,BK-M18B-40,206.88,OUT,2,413.76
20071218,BK-M18B-42,159.74,OUT,1,159.74
20071218,BK-M18B-44,208.56,OUT,2,417.12
20071218,BK-M18S-42,62.9,OUT,1,62.9
20071218,BK-M38S-38,334.89,OUT,1,334.89
20071218,BK-M38S-42,313.33,OUT,1,313.33
20071218,BK-M38S-46,305.01,OUT,1,305.01
20071218,BK-M68B-38,718.56,OUT,2,1437.12
20071218,BK-M68B-46,655.11,OUT,2,1310.22
20071218,BK-M68S-38,724.99,OUT,2,1449.98
20071218,BK-M68S-46,751.95,OUT,2,1503.9
20071218,BK-R19B-44,202.72,OUT,1,202.72
20071218,BK-R19B-48,186.58,OUT,1,186.58
20071218,BK-R19B-52,229.24,OUT,1,229.24
20071218,BK-R19B-58,259.95,OUT,1,259.95
20071218,BK-R64Y-42,569.71,OUT,3,1709.13
20071218,BK-R64Y-44,447.21,OUT,2,894.42
20071218,BK-R79Y-40,724.88,OUT,2,1449.76
20071218,BK-R79Y-48,586.61,OUT,1,586.61
20071218,BK-R89B-48,877.26,OUT,1,877.26
20071218,BK-R89B-52,933.45,OUT,2,1866.9
20071218,BK-T18U-44,189.61,OUT,1,189.61
20071218,BK-T18U-54,172.86,OUT,1,172.86
20071218,BK-T18U-62,204.57,OUT,1,204.57
20071218,BK-T18Y-62,169.87,OUT,1,169.87
20071218,BK-T44U-50,400.11,OUT,2,800.22
20071218,BK-T79U-46,818.37,OUT,1,818.37
20071218,BK-T79U-54,726.75,OUT,1,726.75
20071218,BK-T79U-60,692.12,OUT,2,1384.24
20071218,BK-T79Y-46,458.66,OUT,1,458.66
20071218,BK-T79Y-54,632.42,OUT,1,632.42
20071219,BK-M18B-44,207.83,OUT,2,415.66
20071219,BK-M68B-38,719.42,OUT,1,719.42
20071219,BK-M68B-42,738.3,OUT,3,2214.8999999999996
20071219,BK-M68B-46,654.13,OUT,3,1962.3899999999999
20071219,BK-M68S-38,723.17,OUT,1,723.17
20071219,BK-M68S-42,703.22,OUT,3,2109.66
20071219,BK-M68S-46,749.32,OUT,3,2247.96
20071219,BK-R19B-52,229.56,OUT,1,229.56
20071219,BK-R19B-58,258.7,OUT,1,258.7
20071219,BK-R64Y-42,567.61,OUT,2,1135.22
20071219,BK-R64Y-44,445.51,OUT,3,1336.53
20071219,BK-R79Y-42,565.81,OUT,1,565.81
20071219,BK-R79Y-44,736.24,OUT,1,736.24
20071219,BK-R79Y-48,589.25,OUT,1,589.25
20071219,BK-R89B-52,932.89,OUT,1,932.89
20071219,BK-R89R-58,1046.21,OUT,1,1046.21
20071219,BK-T18U-50,165.66,OUT,1,165.66
20071219,BK-T18Y-50,184.03,OUT,1,184.03
20071219,BK-T44U-60,395.51,OUT,1,395.51
20071219,BK-T79U-60,691.92,OUT,1,691.92
20071219,BK-T79Y-54,629.58,OUT,1,629.58
20071219,BK-T79Y-60,483.38,OUT,1,483.38
20071220,BK-M18B-40,206.31,OUT,1,206.31
20071220,BK-M18B-42,159.42,OUT,1,159.42
20071220,BK-M18S-44,83.13,OUT,1,83.13
20071220,BK-M38S-40,263.56,OUT,1,263.56
20071220,BK-M68B-42,740.52,OUT,1,740.52
20071220,BK-M68B-46,654.72,OUT,1,654.72
20071220,BK-M68S-42,704.13,OUT,3,2112.39
20071220,BK-R19B-44,201.79,OUT,2,403.58
20071220,BK-R19B-48,186.77,OUT,1,186.77
20071220,BK-R19B-52,229.29,OUT,3,687.87
20071220,BK-R64Y-38,427.52,OUT,1,427.52
20071220,BK-R64Y-42,564.99,OUT,2,1129.98
20071220,BK-R64Y-44,447.34,OUT,3,1342.02
20071220,BK-R64Y-48,404.47,OUT,1,404.47
20071220,BK-R79Y-40,723.14,OUT,2,1446.28
20071220,BK-R79Y-44,735.43,OUT,1,735.43
20071220,BK-R79Y-48,589.19,OUT,1,589.19
20071220,BK-R89B-44,990.66,OUT,2,1981.32
20071220,BK-R89B-48,881.92,OUT,1,881.92
20071220,BK-R89B-52,931.77,OUT,1,931.77
20071220,BK-R89R-58,1049.35,OUT,1,1049.35
20071220,BK-T18U-62,204.04,OUT,1,204.04
20071220,BK-T44U-50,400.39,OUT,2,800.78
20071220,BK-T44U-60,393.93,OUT,1,393.93
20071220,BK-T79U-46,820.99,OUT,3,2462.9700000000003
20071220,BK-T79U-54,728.63,OUT,1,728.63
20071220,BK-T79U-60,694.82,OUT,1,694.82
20071220,BK-T79Y-46,462.52,OUT,1,462.52
20071220,BK-T79Y-54,628.95,OUT,1,628.95
20071221,BK-M18B-48,173.1,OUT,1,173.1
20071221,BK-M38S-38,333.62,OUT,1,333.62
20071221,BK-M38S-42,314.04,OUT,1,314.04
20071221,BK-M68B-38,716.11,OUT,4,2864.44
20071221,BK-M68B-42,740.89,OUT,1,740.89
20071221,BK-M68B-46,656.48,OUT,1,656.48
20071221,BK-M68S-38,722.66,OUT,2,1445.32
20071221,BK-M68S-42,707.02,OUT,3,2121.06
20071221,BK-M68S-46,747.07,OUT,2,1494.14
20071221,BK-R19B-44,202.39,OUT,1,202.39
20071221,BK-R19B-48,187.63,OUT,1,187.63
20071221,BK-R19B-52,228.49,OUT,2,456.98
20071221,BK-R19B-58,258.31,OUT,2,516.62
20071221,BK-R64Y-40,481.04,OUT,1,481.04
20071221,BK-R64Y-44,446.89,OUT,3,1340.67
20071221,BK-R79Y-44,739.04,OUT,1,739.04
20071221,BK-R79Y-48,586.95,OUT,1,586.95
20071221,BK-R89B-48,879.01,OUT,2,1758.02
20071221,BK-R89B-52,934.28,OUT,1,934.28
20071221,BK-T18Y-62,169.11,OUT,1,169.11
20071221,BK-T79U-46,820.99,OUT,1,820.99
20071221,BK-T79U-60,693.01,OUT,1,693.01
20071221,BK-T79Y-60,482.31,OUT,2,964.62
20071222,BK-M18B-40,206.12,OUT,1,206.12
20071222,BK-M18S-52,62.69,OUT,1,62.69
20071222,BK-M68B-38,713.82,OUT,1,713.82
20071222,BK-M68B-42,743.4,OUT,5,3717.0
20071222,BK-M68B-46,658.06,OUT,1,658.06
20071222,BK-M68S-42,704.33,OUT,1,704.33
20071222,BK-R19B-44,202.29,OUT,1,202.29
20071222,BK-R19B-48,187.7,OUT,1,187.7
20071222,BK-R19B-52,229.45,OUT,1,229.45
20071222,BK-R64Y-38,426.75,OUT,2,853.5
20071222,BK-R64Y-42,560.99,OUT,1,560.99
20071222,BK-R79Y-40,721.77,OUT,1,721.77
20071222,BK-R79Y-42,566.26,OUT,1,566.26
20071222,BK-T79U-46,824.11,OUT,2,1648.22
20071223,BK-M18B-40,205.58,OUT,1,205.58
20071223,BK-M38S-42,314.92,OUT,1,314.92
20071223,BK-M38S-46,306.91,OUT,1,306.91
20071223,BK-M68B-38,710.32,OUT,1,710.32
20071223,BK-M68B-42,741.7,OUT,1,741.7
20071223,BK-M68S-38,724.91,OUT,1,724.91
20071223,BK-M68S-42,702.43,OUT,1,702.43
20071223,BK-R19B-44,201.34,OUT,1,201.34
20071223,BK-R19B-48,188.04,OUT,1,188.04
20071223,BK-R19B-52,228.55,OUT,2,457.1
20071223,BK-R19B-58,257.61,OUT,1,257.61
20071223,BK-R64Y-38,425.9,OUT,1,425.9
20071223,BK-R64Y-40,478.54,OUT,1,478.54
20071223,BK-R64Y-44,447.47,OUT,1,447.47
20071223,BK-R64Y-48,402.32,OUT,2,804.64
20071223,BK-R79Y-40,719.1,OUT,1,719.1
20071223,BK-R79Y-42,563.82,OUT,2,1127.64
20071223,BK-R79Y-44,743.03,OUT,1,743.03
20071223,BK-R79Y-48,591.19,OUT,1,591.19
20071223,BK-R89B-48,886.05,OUT,1,886.05
20071223,BK-T18U-62,204.94,OUT,1,204.94
20071223,BK-T18Y-44,170.01,OUT,1,170.01
20071223,BK-T18Y-54,167.53,OUT,1,167.53
20071223,BK-T79U-46,822.79,OUT,2,1645.58
20071223,BK-T79U-50,669.85,OUT,2,1339.7
20071223,BK-T79U-60,690.38,OUT,1,690.38
20071223,BK-T79Y-46,460.71,OUT,2,921.42
20071223,BK-T79Y-54,632.08,OUT,1,632.08
20071224,BK-M18S-44,82.7,OUT,1,82.7
20071224,BK-M18S-48,72.65,OUT,1,72.65
20071224,BK-M18S-52,62.67,OUT,1,62.67
20071224,BK-M68B-38,712.31,OUT,2,1424.62
20071224,BK-M68B-42,741.55,OUT,1,741.55
20071224,BK-M68B-46,660.04,OUT,3,1980.12
20071224,BK-M68S-38,722.22,OUT,1,722.22
20071224,BK-R19B-48,188.34,OUT,1,188.34
20071224,BK-R19B-58,258.31,OUT,1,258.31
20071224,BK-R64Y-40,480.07,OUT,1,480.07
20071224,BK-R64Y-44,448.36,OUT,1,448.36
20071224,BK-R79Y-40,715.57,OUT,1,715.57
20071224,BK-R79Y-42,561.4,OUT,1,561.4
20071224,BK-R79Y-48,594.08,OUT,2,1188.16
20071224,BK-R89B-48,888.0,OUT,2,1776.0
20071224,BK-R89B-52,934.27,OUT,1,934.27
20071224,BK-T18U-58,186.95,OUT,1,186.95
20071224,BK-T18Y-50,184.93,OUT,1,184.93
20071224,BK-T44U-50,394.97,OUT,1,394.97
20071224,BK-T79Y-54,631.26,OUT,1,631.26
20071225,BK-M18S-48,72.74,OUT,1,72.74
20071225,BK-M38S-38,331.66,OUT,3,994.98
20071225,BK-M38S-40,262.16,OUT,1,262.16
20071225,BK-M38S-42,313.88,OUT,1,313.88
20071225,BK-M38S-46,305.4,OUT,2,610.8
20071225,BK-M68B-38,711.6,OUT,1,711.6
20071225,BK-M68B-42,739.77,OUT,1,739.77
20071225,BK-M68S-38,725.69,OUT,1,725.69
20071225,BK-M68S-42,701.86,OUT,1,701.86
20071225,BK-M68S-46,749.08,OUT,1,749.08
20071225,BK-R19B-44,201.02,OUT,1,201.02
20071225,BK-R19B-48,189.13,OUT,2,378.26
20071225,BK-R19B-52,226.34,OUT,4,905.36
20071225,BK-R64Y-42,559.69,OUT,1,559.69
20071225,BK-R64Y-44,447.51,OUT,1,447.51
20071225,BK-R64Y-48,402.89,OUT,1,402.89
20071225,BK-R89B-44,996.41,OUT,1,996.41
20071225,BK-R89B-48,890.76,OUT,1,890.76
20071225,BK-T18U-58,186.57,OUT,1,186.57
20071225,BK-T18Y-44,168.79,OUT,2,337.58
20071225,BK-T18Y-50,185.06,OUT,3,555.1800000000001
20071225,BK-T18Y-54,167.59,OUT,1,167.59
20071225,BK-T18Y-62,171.25,OUT,1,171.25
20071225,BK-T44U-46,405.42,OUT,2,810.84
20071225,BK-T44U-54,362.17,OUT,1,362.17
20071225,BK-T79U-46,824.26,OUT,1,824.26
20071225,BK-T79Y-46,461.58,OUT,1,461.58
20071225,BK-T79Y-50,631.55,OUT,2,1263.1
20071226,BK-M18B-42,157.89,OUT,1,157.89
20071226,BK-M38S-38,330.1,OUT,1,330.1
20071226,BK-M38S-42,313.29,OUT,1,313.29
20071226,BK-M68B-38,709.04,OUT,1,709.04
20071226,BK-M68B-42,739.84,OUT,1,739.84
20071226,BK-M68B-46,655.75,OUT,1,655.75
20071226,BK-M68S-38,725.91,OUT,1,725.91
20071226,BK-M68S-42,705.09,OUT,1,705.09
20071226,BK-M68S-46,749.53,OUT,1,749.53
20071226,BK-R19B-48,188.43,OUT,1,188.43
20071226,BK-R19B-52,225.95,OUT,4,903.8
20071226,BK-R64Y-38,423.68,OUT,1,423.68
20071226,BK-R64Y-44,448.13,OUT,2,896.26
20071226,BK-R79Y-42,563.58,OUT,1,563.58
20071226,BK-R79Y-44,739.39,OUT,1,739.39
20071226,BK-R79Y-48,593.84,OUT,1,593.84
20071226,BK-R89B-44,1001.29,OUT,1,1001.29
20071226,BK-R89B-52,938.38,OUT,1,938.38
20071226,BK-T18Y-50,184.32,OUT,1,184.32
20071226,BK-T44U-54,362.17,OUT,2,724.34
20071226,BK-T44U-60,394.95,OUT,1,394.95
20071226,BK-T79U-46,820.96,OUT,1,820.96
20071226,BK-T79U-50,671.19,OUT,2,1342.38
20071226,BK-T79U-54,723.24,OUT,2,1446.48
20071226,BK-T79Y-46,461.44,OUT,1,461.44
20071226,BK-T79Y-54,633.91,OUT,2,1267.82
20071226,BK-T79Y-60,482.16,OUT,1,482.16
20071227,BK-M68B-46,653.13,OUT,3,1959.3899999999999
20071227,BK-M68S-38,722.71,OUT,1,722.71
20071227,BK-M68S-42,703.19,OUT,1,703.19
20071227,BK-M68S-46,748.03,OUT,1,748.03
20071227,BK-R19B-44,199.63,OUT,1,199.63
20071227,BK-R19B-52,225.95,OUT,2,451.9
20071227,BK-R64Y-38,421.94,OUT,1,421.94
20071227,BK-R64Y-40,480.97,OUT,1,480.97
20071227,BK-R64Y-44,449.57,OUT,1,449.57
20071227,BK-R79Y-40,714.63,OUT,1,714.63
20071227,BK-R79Y-48,591.28,OUT,1,591.28
20071227,BK-R89B-52,934.63,OUT,1,934.63
20071227,BK-R89B-58,935.49,OUT,3,2806.4700000000003
20071227,BK-T18U-44,190.33,OUT,1,190.33
20071227,BK-T18U-62,207.11,OUT,1,207.11
20071227,BK-T18Y-54,166.87,OUT,1,166.87
20071227,BK-T79U-46,824.9,OUT,2,1649.8
20071227,BK-T79U-54,723.97,OUT,1,723.97
20071227,BK-T79Y-50,632.18,OUT,1,632.18
20071227,BK-T79Y-54,635.56,OUT,1,635.56
20071228,BK-M18B-42,158.02,OUT,1,158.02
20071228,BK-M18B-48,173.63,OUT,1,173.63
20071228,BK-M38S-40,261.05,OUT,1,261.05
20071228,BK-M38S-42,313.38,OUT,1,313.38
20071228,BK-M68B-38,709.46,OUT,1,709.46
20071228,BK-M68B-42,740.87,OUT,2,1481.74
20071228,BK-M68B-46,650.45,OUT,2,1300.9
20071228,BK-M68S-38,725.53,OUT,1,725.53
20071228,BK-M68S-42,705.65,OUT,1,705.65
20071228,BK-M68S-46,747.96,OUT,1,747.96
20071228,BK-R19B-44,199.11,OUT,3,597.33
20071228,BK-R19B-48,189.0,OUT,2,378.0
20071228,BK-R19B-52,225.12,OUT,2,450.24
20071228,BK-R19B-58,256.48,OUT,2,512.96
20071228,BK-R64Y-38,421.01,OUT,1,421.01
20071228,BK-R64Y-42,557.06,OUT,1,557.06
20071228,BK-R64Y-48,405.55,OUT,1,405.55
20071228,BK-R79Y-40,712.41,OUT,1,712.41
20071228,BK-R79Y-42,562.17,OUT,1,562.17
20071228,BK-R89B-48,895.21,OUT,1,895.21
20071228,BK-R89B-52,932.57,OUT,1,932.57
20071228,BK-T18U-44,190.9,OUT,1,190.9
20071228,BK-T44U-50,394.61,OUT,2,789.22
20071228,BK-T44U-54,362.86,OUT,1,362.86
20071228,BK-T79U-54,720.85,OUT,1,720.85
20071228,BK-T79U-60,688.65,OUT,1,688.65
20071228,BK-T79Y-50,631.04,OUT,2,1262.08
20071229,BK-M18B-48,173.84,OUT,1,173.84
20071229,BK-M18B-52,206.09,OUT,1,206.09
20071229,BK-M38S-38,329.6,OUT,2,659.2
20071229,BK-M38S-40,261.58,OUT,1,261.58
20071229,BK-M38S-42,314.66,OUT,2,629.32
20071229,BK-M68B-42,742.65,OUT,3,2227.95
20071229,BK-M68B-46,647.33,OUT,2,1294.66
20071229,BK-M68S-42,706.99,OUT,2,1413.98
20071229,BK-M68S-46,746.91,OUT,3,2240.73
20071229,BK-R19B-44,199.79,OUT,2,399.58
20071229,BK-R19B-48,189.6,OUT,3,568.8
20071229,BK-R19B-58,257.42,OUT,1,257.42
20071229,BK-R64Y-38,420.72,OUT,2,841.44
20071229,BK-R79Y-48,590.57,OUT,1,590.57
20071229,BK-R89B-44,998.58,OUT,1,998.58
20071229,BK-R89B-52,934.81,OUT,1,934.81
20071229,BK-T18U-44,190.18,OUT,1,190.18
20071229,BK-T44U-50,394.29,OUT,1,394.29
20071229,BK-T44U-54,361.11,OUT,1,361.11
20071229,BK-T79U-54,720.28,OUT,1,720.28
20071229,BK-T79Y-54,638.1,OUT,1,638.1
20071229,BK-T79Y-60,484.42,OUT,1,484.42
20071230,BK-M18B-42,158.43,OUT,1,158.43
20071230,BK-M38S-40,261.29,OUT,2,522.58
20071230,BK-M38S-42,316.02,OUT,1,316.02
20071230,BK-M68B-42,740.13,OUT,1,740.13
20071230,BK-M68S-38,725.02,OUT,2,1450.04
20071230,BK-M68S-42,709.18,OUT,2,1418.36
20071230,BK-M68S-46,749.98,OUT,4,2999.92
20071230,BK-R19B-44,199.51,OUT,1,199.51
20071230,BK-R64Y-38,421.56,OUT,1,421.56
20071230,BK-R64Y-42,559.85,OUT,1,559.85
20071230,BK-R64Y-44,452.41,OUT,1,452.41
20071230,BK-R79Y-42,561.39,OUT,2,1122.78
20071230,BK-R79Y-44,734.67,OUT,1,734.67
20071230,BK-R79Y-48,593.41,OUT,1,593.41
20071230,BK-R89B-52,938.36,OUT,1,938.36
20071230,BK-R89B-58,936.79,OUT,1,936.79
20071230,BK-T18U-50,166.75,OUT,1,166.75
20071230,BK-T79U-50,671.11,OUT,1,671.11
20071230,BK-T79U-60,688.09,OUT,3,2064.27
20071230,BK-T79Y-54,640.59,OUT,2,1281.18
20071230,BK-T79Y-60,483.26,OUT,1,483.26
20071231,BK-M18S-40,78.85,OUT,1,78.85
20071231,BK-M38S-40,261.42,OUT,1,261.42
20071231,BK-M38S-42,317.31,OUT,1,317.31
20071231,BK-M68B-38,710.38,OUT,1,710.38
20071231,BK-M68B-42,741.53,OUT,6,4449.18
20071231,BK-M68B-46,645.97,OUT,3,1937.91
20071231,BK-R19B-44,200.39,OUT,1,200.39
20071231,BK-R19B-48,188.37,OUT,1,188.37
20071231,BK-R19B-52,224.4,OUT,2,448.8
20071231,BK-R19B-58,256.55,OUT,3,769.6500000000001
20071231,BK-R64Y-38,423.5,OUT,1,423.5
20071231,BK-R64Y-40,483.71,OUT,1,483.71
20071231,BK-R79Y-40,710.13,OUT,1,710.13
20071231,BK-R79Y-48,592.16,OUT,1,592.16
20071231,BK-R89B-44,1003.78,OUT,1,1003.78
20071231,BK-R89B-48,895.91,OUT,1,895.91
20071231,BK-R89B-52,941.27,OUT,2,1882.54
20071231,BK-R89R-58,1036.05,OUT,1,1036.05
20071231,BK-T18Y-44,169.06,OUT,1,169.06
20071231,BK-T79Y-46,466.21,OUT,1,466.21
20071231,BK-T79Y-54,643.54,OUT,1,643.54
20071231,BK-T79Y-60,484.71,OUT,1,484.71
20080101,BK-M18B-40,204.5,OUT,21,4294.5
20080101,BK-M18B-42,157.87,OUT,15,2368.05
20080101,BK-M18B-44,204.8,OUT,16,3276.8
20080101,BK-M18B-48,173.22,OUT,18,3117.96
20080101,BK-M18B-52,206.53,OUT,17,3511.01
20080101,BK-M18S-40,79.08,OUT,10,790.8
20080101,BK-M18S-42,62.74,OUT,12,752.88
20080101,BK-M18S-44,82.43,OUT,11,906.73
20080101,BK-M18S-48,72.42,OUT,13,941.46
20080101,BK-M18S-52,63.14,OUT,18,1136.52
20080101,BK-M38S-38,329.07,OUT,20,6581.4
20080101,BK-M38S-40,260.97,OUT,31,8090.070000000001
20080101,BK-M38S-42,316.87,OUT,10,3168.7
20080101,BK-M38S-46,303.68,OUT,15,4555.2
20080101,BK-M68B-38,711.02,OUT,48,34128.96
20080101,BK-M68B-42,737.9,OUT,52,38370.799999999996
20080101,BK-M68B-46,644.09,OUT,46,29628.140000000003
20080101,BK-M68S-38,725.37,OUT,38,27564.06
20080101,BK-M68S-42,714.51,OUT,33,23578.829999999998
20080101,BK-M68S-46,749.82,OUT,35,26243.7
20080101,BK-R19B-44,201.29,OUT,16,3220.64
20080101,BK-R19B-48,189.18,OUT,69,13053.42
20080101,BK-R19B-52,224.24,OUT,58,13005.92
20080101,BK-R19B-58,256.32,OUT,24,6151.68
20080101,BK-R64Y-38,421.64,OUT,49,20660.36
20080101,BK-R64Y-40,483.32,OUT,36,17399.52
20080101,BK-R64Y-42,560.57,OUT,17,9529.69
20080101,BK-R64Y-44,455.62,OUT,11,5011.82
20080101,BK-R64Y-48,404.09,OUT,62,25053.579999999998
20080101,BK-R79Y-40,707.86,OUT,77,54505.22
20080101,BK-R79Y-42,558.75,OUT,29,16203.75
20080101,BK-R79Y-44,736.07,OUT,13,9568.91
20080101,BK-R79Y-48,590.45,OUT,86,50778.700000000004
20080101,BK-R89B-44,1004.78,OUT,40,40191.2
20080101,BK-R89B-48,895.2,OUT,25,22380.0
20080101,BK-R89B-52,941.08,OUT,19,17880.52
20080101,BK-R89B-58,942.42,OUT,12,11309.039999999999
20080101,BK-R89R-58,1038.95,OUT,14,14545.300000000001
20080101,BK-T18U-44,190.17,OUT,9,1711.53
20080101,BK-T18U-50,166.88,OUT,40,6675.2
20080101,BK-T18U-54,172.01,OUT,29,4988.29
20080101,BK-T18U-58,187.56,OUT,23,4313.88
