DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,DayNumberOfMonth,MonthNumberOfYear,EnglishMonthName,CalendarQuarter,CalendarYear,FiscalYear
20070516,2007-05-16,4,Wednesday,16,5,May,2,2007,2007
20070517,2007-05-17,5,Thursday,17,5,May,2,2007,2007
20070518,2007-05-18,6,Friday,18,5,May,2,2007,2007
20070519,2007-05-19,7,Saturday,19,5,May,2,2007,2007
20070520,2007-05-20,1,Sunday,20,5,May,2,2007,2007
20070521,2007-05-21,2,Monday,21,5,May,2,2007,2007
20070522,2007-05-22,3,Tuesday,22,5,May,2,2007,2007
20070523,2007-05-23,4,Wednesday,23,5,May,2,2007,2007
20070524,2007-05-24,5,Thursday,24,5,May,2,2007,2007
20070525,2007-05-25,6,Friday,25,5,May,2,2007,2007
20070526,2007-05-26,7,Saturday,26,5,May,2,2007,2007
20070527,2007-05-27,1,Sunday,27,5,May,2,2007,2007
20070528,2007-05-28,2,Monday,28,5,May,2,2007,2007
20070529,2007-05-29,3,Tuesday,29,5,May,2,2007,2007
20070530,2007-05-30,4,Wednesday,30,5,May,2,2007,2007
20070531,2007-05-31,5,Thursday,31,5,May,2,2007,2007
20070601,2007-06-01,6,Friday,1,6,June,2,2007,2007
20070602,2007-06-02,7,Saturday,2,6,June,2,2007,2007
20070603,2007-06-03,1,Sunday,3,6,June,2,2007,2007
20070604,2007-06-04,2,Monday,4,6,June,2,2007,2007
20070605,2007-06-05,3,Tuesday,5,6,June,2,2007,2007
20070606,2007-06-06,4,Wednesday,6,6,June,2,2007,2007
20070607,2007-06-07,5,Thursday,7,6,June,2,2007,2007
20070608,2007-06-08,6,Friday,8,6,June,2,2007,2007
20070609,2007-06-09,7,Saturday,9,6,June,2,2007,2007
20070610,2007-06-10,1,Sunday,10,6,June,2,2007,2007
20070611,2007-06-11,2,Monday,11,6,June,2,2007,2007
20070612,2007-06-12,3,Tuesday,12,6,June,2,2007,2007
20070613,2007-06-13,4,Wednesday,13,6,June,2,2007,2007
20070614,2007-06-14,5,Thursday,14,6,June,2,2007,2007
20070615,2007-06-15,6,Friday,15,6,June,2,2007,2007
20070616,2007-06-16,7,Saturday,16,6,June,2,2007,2007
20070617,2007-06-17,1,Sunday,17,6,June,2,2007,2007
20070618,2007-06-18,2,Monday,18,6,June,2,2007,2007
20070619,2007-06-19,3,Tuesday,19,6,June,2,2007,2007
20070620,2007-06-20,4,Wednesday,20,6,June,2,2007,2007
20070621,2007-06-21,5,Thursday,21,6,June,2,2007,2007
20070622,2007-06-22,6,Friday,22,6,June,2,2007,2007
20070623,2007-06-23,7,Saturday,23,6,June,2,2007,2007
20070624,2007-06-24,1,Sunday,24,6,June,2,2007,2007
20070625,2007-06-25,2,Monday,25,6,June,2,2007,2007
20070626,2007-06-26,3,Tuesday,26,6,June,2,2007,2007
20070627,2007-06-27,4,Wednesday,27,6,June,2,2007,2007
20070628,2007-06-28,5,Thursday,28,6,June,2,2007,2007
20070629,2007-06-29,6,Friday,29,6,June,2,2007,2007
20070630,2007-06-30,7,Saturday,30,6,June,2,2007,2007
20070701,2007-07-01,1,Sunday,1,7,July,3,2007,2008
20070702,2007-07-02,2,Monday,2,7,July,3,2007,2008
20070703,2007-07-03,3,Tuesday,3,7,July,3,2007,2008
20070704,2007-07-04,4,Wednesday,4,7,July,3,2007,2008
20070705,2007-07-05,5,Thursday,5,7,July,3,2007,2008
20070706,2007-07-06,6,Friday,6,7,July,3,2007,2008
20070707,2007-07-07,7,Saturday,7,7,July,3,2007,2008
20070708,2007-07-08,1,Sunday,8,7,July,3,2007,2008
20070709,2007-07-09,2,Monday,9,7,July,3,2007,2008
20070710,2007-07-10,3,Tuesday,10,7,July,3,2007,2008
20070711,2007-07-11,4,Wednesday,11,7,July,3,2007,2008
20070712,2007-07-12,5,Thursday,12,7,July,3,2007,2008
20070713,2007-07-13,6,Friday,13,7,July,3,2007,2008
20070714,2007-07-14,7,Saturday,14,7,July,3,2007,2008
20070715,2007-07-15,1,Sunday,15,7,July,3,2007,2008
20070716,2007-07-16,2,Monday,16,7,July,3,2007,2008
20070717,2007-07-17,3,Tuesday,17,7,July,3,2007,2008
20070718,2007-07-18,4,Wednesday,18,7,July,3,2007,2008
20070719,2007-07-19,5,Thursday,19,7,July,3,2007,2008
20070720,2007-07-20,6,Friday,20,7,July,3,2007,2008
20070721,2007-07-21,7,Saturday,21,7,July,3,2007,2008
20070722,2007-07-22,1,Sunday,22,7,July,3,2007,2008
20070723,2007-07-23,2,Monday,23,7,July,3,2007,2008
20070724,2007-07-24,3,Tuesday,24,7,July,3,2007,2008
20070725,2007-07-25,4,Wednesday,25,7,July,3,2007,2008
20070726,2007-07-26,5,Thursday,26,7,July,3,2007,2008
20070727,2007-07-27,6,Friday,27,7,July,3,2007,2008
20070728,2007-07-28,7,Saturday,28,7,July,3,2007,2008
20070729,2007-07-29,1,Sunday,29,7,July,3,2007,2008
20070730,2007-07-30,2,Monday,30,7,July,3,2007,2008
20070731,2007-07-31,3,Tuesday,31,7,July,3,2007,2008
20070801,2007-08-01,4,Wednesday,1,8,August,3,2007,2008
20070802,2007-08-02,5,Thursday,2,8,August,3,2007,2008
20070803,2007-08-03,6,Friday,3,8,August,3,2007,2008
20070804,2007-08-04,7,Saturday,4,8,August,3,2007,2008
20070805,2007-08-05,1,Sunday,5,8,August,3,2007,2008
20070806,2007-08-06,2,Monday,6,8,August,3,2007,2008
20070807,2007-08-07,3,Tuesday,7,8,August,3,2007,2008
20070808,2007-08-08,4,Wednesday,8,8,August,3,2007,2008
20070809,2007-08-09,5,Thursday,9,8,August,3,2007,2008
20070810,2007-08-10,6,Friday,10,8,August,3,2007,2008
20070811,2007-08-11,7,Saturday,11,8,August,3,2007,2008
20070812,2007-08-12,1,Sunday,12,8,August,3,2007,2008
20070813,2007-08-13,2,Monday,13,8,August,3,2007,2008
20070814,2007-08-14,3,Tuesday,14,8,August,3,2007,2008
20070815,2007-08-15,4,Wednesday,15,8,August,3,2007,2008
20070816,2007-08-16,5,Thursday,16,8,August,3,2007,2008
20070817,2007-08-17,6,Friday,17,8,August,3,2007,2008
20070818,2007-08-18,7,Saturday,18,8,August,3,2007,2008
20070819,2007-08-19,1,Sunday,19,8,August,3,2007,2008
20070820,2007-08-20,2,Monday,20,8,August,3,2007,2008
20070821,2007-08-21,3,Tuesday,21,8,August,3,2007,2008
20070822,2007-08-22,4,Wednesday,22,8,August,3,2007,2008
20070823,2007-08-23,5,Thursday,23,8,August,3,2007,2008
20070824,2007-08-24,6,Friday,24,8,August,3,2007,2008
20070825,2007-08-25,7,Saturday,25,8,August,3,2007,2008
20070826,2007-08-26,1,Sunday,26,8,August,3,2007,2008
20070827,2007-08-27,2,Monday,27,8,August,3,2007,2008
20070828,2007-08-28,3,Tuesday,28,8,August,3,2007,2008
20070829,2007-08-29,4,Wednesday,29,8,August,3,2007,2008
20070830,2007-08-30,5,Thursday,30,8,August,3,2007,2008
20070831,2007-08-31,6,Friday,31,8,August,3,2007,2008
20070901,2007-09-01,7,Saturday,1,9,September,3,2007,2008
20070902,2007-09-02,1,Sunday,2,9,September,3,2007,2008
20070903,2007-09-03,2,Monday,3,9,September,3,2007,2008
20070904,2007-09-04,3,Tuesday,4,9,September,3,2007,2008
20070905,2007-09-05,4,Wednesday,5,9,September,3,2007,2008
20070906,2007-09-06,5,Thursday,6,9,September,3,2007,2008
20070907,2007-09-07,6,Friday,7,9,September,3,2007,2008
20070908,2007-09-08,7,Saturday,8,9,September,3,2007,2008
20070909,2007-09-09,1,Sunday,9,9,September,3,2007,2008
20070910,2007-09-10,2,Monday,10,9,September,3,2007,2008
20070911,2007-09-11,3,Tuesday,11,9,September,3,2007,2008
20070912,2007-09-12,4,Wednesday,12,9,September,3,2007,2008
20070913,2007-09-13,5,Thursday,13,9,September,3,2007,2008
20070914,2007-09-14,6,Friday,14,9,September,3,2007,2008
20070915,2007-09-15,7,Saturday,15,9,September,3,2007,2008
20070916,2007-09-16,1,Sunday,16,9,September,3,2007,2008
20070917,2007-09-17,2,Monday,17,9,September,3,2007,2008
20070918,2007-09-18,3,Tuesday,18,9,September,3,2007,2008
20070919,2007-09-19,4,Wednesday,19,9,September,3,2007,2008
20070920,2007-09-20,5,Thursday,20,9,September,3,2007,2008
20070921,2007-09-21,6,Friday,21,9,September,3,2007,2008
20070922,2007-09-22,7,Saturday,22,9,September,3,2007,2008
20070923,2007-09-23,1,Sunday,23,9,September,3,2007,2008
20070924,2007-09-24,2,Monday,24,9,September,3,2007,2008
20070925,2007-09-25,3,Tuesday,25,9,September,3,2007,2008
20070926,2007-09-26,4,Wednesday,26,9,September,3,2007,2008
20070927,2007-09-27,5,Thursday,27,9,September,3,2007,2008
20070928,2007-09-28,6,Friday,28,9,September,3,2007,2008
20070929,2007-09-29,7,Saturday,29,9,September,3,2007,2008
20070930,2007-09-30,1,Sunday,30,9,September,3,2007,2008
20071001,2007-10-01,2,Monday,1,10,October,4,2007,2008
20071002,2007-10-02,3,Tuesday,2,10,October,4,2007,2008
20071003,2007-10-03,4,Wednesday,3,10,October,4,2007,2008
20071004,2007-10-04,5,Thursday,4,10,October,4,2007,2008
20071005,2007-10-05,6,Friday,5,10,October,4,2007,2008
20071006,2007-10-06,7,Saturday,6,10,October,4,2007,2008
20071007,2007-10-07,1,Sunday,7,10,October,4,2007,2008
20071008,2007-10-08,2,Monday,8,10,October,4,2007,2008
20071009,2007-10-09,3,Tuesday,9,10,October,4,2007,2008
20071010,2007-10-10,4,Wednesday,10,10,October,4,2007,2008
20071011,2007-10-11,5,Thursday,11,10,October,4,2007,2008
20071012,2007-10-12,6,Friday,12,10,October,4,2007,2008
20071013,2007-10-13,7,Saturday,13,10,October,4,2007,2008
20071014,2007-10-14,1,Sunday,14,10,October,4,2007,2008
20071015,2007-10-15,2,Monday,15,10,October,4,2007,2008
20071016,2007-10-16,3,Tuesday,16,10,October,4,2007,2008
20071017,2007-10-17,4,Wednesday,17,10,October,4,2007,2008
20071018,2007-10-18,5,Thursday,18,10,October,4,2007,2008
20071019,2007-10-19,6,Friday,19,10,October,4,2007,2008
20071020,2007-10-20,7,Saturday,20,10,October,4,2007,2008
20071021,2007-10-21,1,Sunday,21,10,October,4,2007,2008
20071022,2007-10-22,2,Monday,22,10,October,4,2007,2008
20071023,2007-10-23,3,Tuesday,23,10,October,4,2007,2008
20071024,2007-10-24,4,Wednesday,24,10,October,4,2007,2008
20071025,2007-10-25,5,Thursday,25,10,October,4,2007,2008
20071026,2007-10-26,6,Friday,26,10,October,4,2007,2008
20071027,2007-10-27,7,Saturday,27,10,October,4,2007,2008
20071028,2007-10-28,1,Sunday,28,10,October,4,2007,2008
20071029,2007-10-29,2,Monday,29,10,October,4,2007,2008
20071030,2007-10-30,3,Tuesday,30,10,October,4,2007,2008
20071031,2007-10-31,4,Wednesday,31,10,October,4,2007,2008
20071101,2007-11-01,5,Thursday,1,11,November,4,2007,2008
20071102,2007-11-02,6,Friday,2,11,November,4,2007,2008
20071103,2007-11-03,7,Saturday,3,11,November,4,2007,2008
20071104,2007-11-04,1,Sunday,4,11,November,4,2007,2008
20071105,2007-11-05,2,Monday,5,11,November,4,2007,2008
20071106,2007-11-06,3,Tuesday,6,11,November,4,2007,2008
20071107,2007-11-07,4,Wednesday,7,11,November,4,2007,2008
20071108,2007-11-08,5,Thursday,8,11,November,4,2007,2008
20071109,2007-11-09,6,Friday,9,11,November,4,2007,2008
20071110,2007-11-10,7,Saturday,10,11,November,4,2007,2008
20071111,2007-11-11,1,Sunday,11,11,November,4,2007,2008
20071112,2007-11-12,2,Monday,12,11,November,4,2007,2008
20071113,2007-11-13,3,Tuesday,13,11,November,4,2007,2008
20071114,2007-11-14,4,Wednesday,14,11,November,4,2007,2008
20071115,2007-11-15,5,Thursday,15,11,November,4,2007,2008
20071116,2007-11-16,6,Friday,16,11,November,4,2007,2008
20071117,2007-11-17,7,Saturday,17,11,November,4,2007,2008
20071118,2007-11-18,1,Sunday,18,11,November,4,2007,2008
20071119,2007-11-19,2,Monday,19,11,November,4,2007,2008
20071120,2007-11-20,3,Tuesday,20,11,November,4,2007,2008
20071121,2007-11-21,4,Wednesday,21,11,November,4,2007,2008
20071122,2007-11-22,5,Thursday,22,11,November,4,2007,2008
20071123,2007-11-23,6,Friday,23,11,November,4,2007,2008
20071124,2007-11-24,7,Saturday,24,11,November,4,2007,2008
20071125,2007-11-25,1,Sunday,25,11,November,4,2007,2008
20071126,2007-11-26,2,Monday,26,11,November,4,2007,2008
20071127,2007-11-27,3,Tuesday,27,11,November,4,2007,2008
20071128,2007-11-28,4,Wednesday,28,11,November,4,2007,2008
20071129,2007-11-29,5,Thursday,29,11,November,4,2007,2008
20071130,2007-11-30,6,Friday,30,11,November,4,2007,2008
20071201,2007-12-01,7,Saturday,1,12,December,4,2007,2008
20071202,2007-12-02,1,Sunday,2,12,December,4,2007,2008
20071203,2007-12-03,2,Monday,3,12,December,4,2007,2008
20071204,2007-12-04,3,Tuesday,4,12,December,4,2007,2008
20071205,2007-12-05,4,Wednesday,5,12,December,4,2007,2008
20071206,2007-12-06,5,Thursday,6,12,December,4,2007,2008
20071207,2007-12-07,6,Friday,7,12,December,4,2007,2008
20071208,2007-12-08,7,Saturday,8,12,December,4,2007,2008
20071209,2007-12-09,1,Sunday,9,12,December,4,2007,2008
20071210,2007-12-10,2,Monday,10,12,December,4,2007,2008
20071211,2007-12-11,3,Tuesday,11,12,December,4,2007,2008
20071212,2007-12-12,4,Wednesday,12,12,December,4,2007,2008
20071213,2007-12-13,5,Thursday,13,12,December,4,2007,2008
20071214,2007-12-14,6,Friday,14,12,December,4,2007,2008
20071215,2007-12-15,7,Saturday,15,12,December,4,2007,2008
20071216,2007-12-16,1,Sunday,16,12,December,4,2007,2008
20071217,2007-12-17,2,Monday,17,12,December,4,2007,2008
20071218,2007-12-18,3,Tuesday,18,12,December,4,2007,2008
20071219,2007-12-19,4,Wednesday,19,12,December,4,2007,2008
20071220,2007-12-20,5,Thursday,20,12,December,4,2007,2008
20071221,2007-12-21,6,Friday,21,12,December,4,2007,2008
20071222,2007-12-22,7,Saturday,22,12,December,4,2007,2008
20071223,2007-12-23,1,Sunday,23,12,December,4,2007,2008
20071224,2007-12-24,2,Monday,24,12,December,4,2007,2008
20071225,2007-12-25,3,Tuesday,25,12,December,4,2007,2008
20071226,2007-12-26,4,Wednesday,26,12,December,4,2007,2008
20071227,2007-12-27,5,Thursday,27,12,December,4,2007,2008
20071228,2007-12-28,6,Friday,28,12,December,4,2007,2008
20071229,2007-12-29,7,Saturday,29,12,December,4,2007,2008
20071230,2007-12-30,1,Sunday,30,12,December,4,2007,2008
20071231,2007-12-31,2,Monday,31,12,December,4,2007,2008
20080101,2008-01-01,3,Tuesday,1,1,January,1,2008,2008
20080102,2008-01-02,4,Wednesday,2,1,January,1,2008,2008
20080103,2008-01-03,5,Thursday,3,1,January,1,2008,2008
20080104,2008-01-04,6,Friday,4,1,January,1,2008,2008
20080105,2008-01-05,7,Saturday,5,1,January,1,2008,2008
20080106,2008-01-06,1,Sunday,6,1,January,1,2008,2008
20080107,2008-01-07,2,Monday,7,1,January,1,2008,2008
20080108,2008-01-08,3,Tuesday,8,1,January,1,2008,2008
20080109,2008-01-09,4,Wednesday,9,1,January,1,2008,2008
20080110,2008-01-10,5,Thursday,10,1,January,1,2008,2008
20080111,2008-01-11,6,Friday,11,1,January,1,2008,2008
20080112,2008-01-12,7,Saturday,12,1,January,1,2008,2008
20080113,2008-01-13,1,Sunday,13,1,January,1,2008,2008
20080114,2008-01-14,2,Monday,14,1,January,1,2008,2008
20080115,2008-01-15,3,Tuesday,15,1,January,1,2008,2008
20080116,2008-01-16,4,Wednesday,16,1,January,1,2008,2008
20080117,2008-01-17,5,Thursday,17,1,January,1,2008,2008
20080118,2008-01-18,6,Friday,18,1,January,1,2008,2008
20080119,2008-01-19,7,Saturday,19,1,January,1,2008,2008
20080120,2008-01-20,1,Sunday,20,1,January,1,2008,2008
20080121,2008-01-21,2,Monday,21,1,January,1,2008,2008
20080122,2008-01-22,3,Tuesday,22,1,January,1,2008,2008
20080123,2008-01-23,4,Wednesday,23,1,January,1,2008,2008
20080124,2008-01-24,5,Thursday,24,1,January,1,2008,2008
20080125,2008-01-25,6,Friday,25,1,January,1,2008,2008
20080126,2008-01-26,7,Saturday,26,1,January,1,2008,2008
20080127,2008-01-27,1,Sunday,27,1,January,1,2008,2008
20080128,2008-01-28,2,Monday,28,1,January,1,2008,2008
20080129,2008-01-29,3,Tuesday,29,1,January,1,2008,2008
20080130,2008-01-30,4,Wednesday,30,1,January,1,2008,2008
20080131,2008-01-31,5,Thursday,31,1,January,1,2008,2008
20080201,2008-02-01,6,Friday,1,2,February,1,2008,2008
20080202,2008-02-02,7,Saturday,2,2,February,1,2008,2008
20080203,2008-02-03,1,Sunday,3,2,February,1,2008,2008
20080204,2008-02-04,2,Monday,4,2,February,1,2008,2008
20080205,2008-02-05,3,Tuesday,5,2,February,1,2008,2008
20080206,2008-02-06,4,Wednesday,6,2,February,1,2008,2008
20080207,2008-02-07,5,Thursday,7,2,February,1,2008,2008
20080208,2008-02-08,6,Friday,8,2,February,1,2008,2008
20080209,2008-02-09,7,Saturday,9,2,February,1,2008,2008
20080210,2008-02-10,1,Sunday,10,2,February,1,2008,2008
20080211,2008-02-11,2,Monday,11,2,February,1,2008,2008
20080212,2008-02-12,3,Tuesday,12,2,February,1,2008,2008
20080213,2008-02-13,4,Wednesday,13,2,February,1,2008,2008
20080214,2008-02-14,5,Thursday,14,2,February,1,2008,2008
20080215,2008-02-15,6,Friday,15,2,February,1,2008,2008
20080216,2008-02-16,7,Saturday,16,2,February,1,2008,2008
20080217,2008-02-17,1,Sunday,17,2,February,1,2008,2008
20080218,2008-02-18,2,Monday,18,2,February,1,2008,2008
20080219,2008-02-19,3,Tuesday,19,2,February,1,2008,2008
20080220,2008-02-20,4,Wednesday,20,2,February,1,2008,2008
20080221,2008-02-21,5,Thursday,21,2,February,1,2008,2008
20080222,2008-02-22,6,Friday,22,2,February,1,2008,2008
20080223,2008-02-23,7,Saturday,23,2,February,1,2008,2008
20080224,2008-02-24,1,Sunday,24,2,February,1,2008,2008
20080225,2008-02-25,2,Monday,25,2,February,1,2008,2008
20080226,2008-02-26,3,Tuesday,26,2,February,1,2008,2008
20080227,2008-02-27,4,Wednesday,27,2,February,1,2008,2008
20080228,2008-02-28,5,Thursday,28,2,February,1,2008,2008
20080229,2008-02-29,6,Friday,29,2,February,1,2008,2008
20080301,2008-03-01,7,Saturday,1,3,March,1,2008,2008
20080302,2008-03-02,1,Sunday,2,3,March,1,2008,2008
20080303,2008-03-03,2,Monday,3,3,March,1,2008,2008
20080304,2008-03-04,3,Tuesday,4,3,March,1,2008,2008
20080305,2008-03-05,4,Wednesday,5,3,March,1,2008,2008
20080306,2008-03-06,5,Thursday,6,3,March,1,2008,2008
20080307,2008-03-07,6,Friday,7,3,March,1,2008,2008
20080308,2008-03-08,7,Saturday,8,3,March,1,2008,2008
20080309,2008-03-09,1,Sunday,9,3,March,1,2008,2008
20080310,2008-03-10,2,Monday,10,3,March,1,2008,2008
20080311,2008-03-11,3,Tuesday,11,3,March,1,2008,2008
20080312,2008-03-12,4,Wednesday,12,3,March,1,2008,2008
20080313,2008-03-13,5,Thursday,13,3,March,1,2008,2008
20080314,2008-03-14,6,Friday,14,3,March,1,2008,2008
20080315,2008-03-15,7,Saturday,15,3,March,1,2008,2008
20080316,2008-03-16,1,Sunday,16,3,March,1,2008,2008
20080317,2008-03-17,2,Monday,17,3,March,1,2008,2008
20080318,2008-03-18,3,Tuesday,18,3,March,1,2008,2008
20080319,2008-03-19,4,Wednesday,19,3,March,1,2008,2008
20080320,2008-03-20,5,Thursday,20,3,March,1,2008,2008
20080321,2008-03-21,6,Friday,21,3,March,1,2008,2008
20080322,2008-03-22,7,Saturday,22,3,March,1,2008,2008
20080323,2008-03-23,1,Sunday,23,3,March,1,2008,2008
20080324,2008-03-24,2,Monday,24,3,March,1,2008,2008
20080325,2008-03-25,3,Tuesday,25,3,March,1,2008,2008
20080326,2008-03-26,4,Wednesday,26,3,March,1,2008,2008
20080327,2008-03-27,5,Thursday,27,3,March,1,2008,2008
20080328,2008-03-28,6,Friday,28,3,March,1,2008,2008
20080329,2008-03-29,7,Saturday,29,3,March,1,2008,2008
20080330,2008-03-30,1,Sunday,30,3,March,1,2008,2008
20080331,2008-03-31,2,Monday,31,3,March,1,2008,2008
20080401,2008-04-01,3,Tuesday,1,4,April,2,2008,2008
20080402,2008-04-02,4,Wednesday,2,4,April,2,2008,2008
20080403,2008-04-03,5,Thursday,3,4,April,2,2008,2008
20080404,2008-04-04,6,Friday,4,4,April,2,2008,2008
20080405,2008-04-05,7,Saturday,5,4,April,2,2008,2008
20080406,2008-04-06,1,Sunday,6,4,April,2,2008,2008
20080407,2008-04-07,2,Monday,7,4,April,2,2008,2008
20080408,2008-04-08,3,Tuesday,8,4,April,2,2008,2008
20080409,2008-04-09,4,Wednesday,9,4,April,2,2008,2008
20080410,2008-04-10,5,Thursday,10,4,April,2,2008,2008
20080411,2008-04-11,6,Friday,11,4,April,2,2008,2008
20080412,2008-04-12,7,Saturday,12,4,April,2,2008,2008
20080413,2008-04-13,1,Sunday,13,4,April,2,2008,2008
20080414,2008-04-14,2,Monday,14,4,April,2,2008,2008
20080415,2008-04-15,3,Tuesday,15,4,April,2,2008,2008
20080416,2008-04-16,4,Wednesday,16,4,April,2,2008,2008
20080417,2008-04-17,5,Thursday,17,4,April,2,2008,2008
20080418,2008-04-18,6,Friday,18,4,April,2,2008,2008
20080419,2008-04-19,7,Saturday,19,4,April,2,2008,2008
20080420,2008-04-20,1,Sunday,20,4,April,2,2008,2008
20080421,2008-04-21,2,Monday,21,4,April,2,2008,2008
20080422,2008-04-22,3,Tuesday,22,4,April,2,2008,2008
20080423,2008-04-23,4,Wednesday,23,4,April,2,2008,2008
20080424,2008-04-24,5,Thursday,24,4,April,2,2008,2008
20080425,2008-04-25,6,Friday,25,4,April,2,2008,2008
20080426,2008-04-26,7,Saturday,26,4,April,2,2008,2008
20080427,2008-04-27,1,Sunday,27,4,April,2,2008,2008
20080428,2008-04-28,2,Monday,28,4,April,2,2008,2008
20080429,2008-04-29,3,Tuesday,29,4,April,2,2008,2008
20080430,2008-04-30,4,Wednesday,30,4,April,2,2008,2008
20080501,2008-05-01,5,Thursday,1,5,May,2,2008,2008
20080502,2008-05-02,6,Friday,2,5,May,2,2008,2008
20080503,2008-05-03,7,Saturday,3,5,May,2,2008,2008
20080504,2008-05-04,1,Sunday,4,5,May,2,2008,2008
20080505,2008-05-05,2,Monday,5,5,May,2,2008,2008
20080506,2008-05-06,3,Tuesday,6,5,May,2,2008,2008
20080507,2008-05-07,4,Wednesday,7,5,May,2,2008,2008
20080508,2008-05-08,5,Thursday,8,5,May,2,2008,2008
20080509,2008-05-09,6,Friday,9,5,May,2,2008,2008
20080510,2008-05-10,7,Saturday,10,5,May,2,2008,2008
20080511,2008-05-11,1,Sunday,11,5,May,2,2008,2008
20080512,2008-05-12,2,Monday,12,5,May,2,2008,2008
20080513,2008-05-13,3,Tuesday,13,5,May,2,2008,2008
20080514,2008-05-14,4,Wednesday,14,5,May,2,2008,2008
20080515,2008-05-15,5,Thursday,15,5,May,2,2008,2008
20080516,2008-05-16,6,Friday,16,5,May,2,2008,2008
20080517,2008-05-17,7,Saturday,17,5,May,2,2008,2008
20080518,2008-05-18,1,Sunday,18,5,May,2,2008,2008
20080519,2008-05-19,2,Monday,19,5,May,2,2008,2008
20080520,2008-05-20,3,Tuesday,20,5,May,2,2008,2008
20080521,2008-05-21,4,Wednesday,21,5,May,2,2008,2008
20080522,2008-05-22,5,Thursday,22,5,May,2,2008,2008
20080523,2008-05-23,6,Friday,23,5,May,2,2008,2008
20080524,2008-05-24,7,Saturday,24,5,May,2,2008,2008
20080525,2008-05-25,1,Sunday,25,5,May,2,2008,2008
20080526,2008-05-26,2,Monday,26,5,May,2,2008,2008
20080527,2008-05-27,3,Tuesday,27,5,May,2,2008,2008
20080528,2008-05-28,4,Wednesday,28,5,May,2,2008,2008
20080529,2008-05-29,5,Thursday,29,5,May,2,2008,2008
20080530,2008-05-30,6,Friday,30,5,May,2,2008,2008
20080531,2008-05-31,7,Saturday,31,5,May,2,2008,2008
20080601,2008-06-01,1,Sunday,1,6,June,2,2008,2008
20080602,2008-06-02,2,Monday,2,6,June,2,2008,2008
20080603,2008-06-03,3,Tuesday,3,6,June,2,2008,2008
20080604,2008-06-04,4,Wednesday,4,6,June,2,2008,2008
20080605,2008-06-05,5,Thursday,5,6,June,2,2008,2008
20080606,2008-06-06,6,Friday,6,6,June,2,2008,2008
20080607,2008-06-07,7,Saturday,7,6,June,2,2008,2008
20080608,2008-06-08,1,Sunday,8,6,June,2,2008,2008
20080609,2008-06-09,2,Monday,9,6,June,2,2008,2008
20080610,2008-06-10,3,Tuesday,10,6,June,2,2008,2008
20080611,2008-06-11,4,Wednesday,11,6,June,2,2008,2008
20080612,2008-06-12,5,Thursday,12,6,June,2,2008,2008
20080613,2008-06-13,6,Friday,13,6,June,2,2008,2008
20080614,2008-06-14,7,Saturday,14,6,June,2,2008,2008
20080615,2008-06-15,1,Sunday,15,6,June,2,2008,2008
20080616,2008-06-16,2,Monday,16,6,June,2,2008,2008
20080617,2008-06-17,3,Tuesday,17,6,June,2,2008,2008
20080618,2008-06-18,4,Wednesday,18,6,June,2,2008,2008
20080619,2008-06-19,5,Thursday,19,6,June,2,2008,2008
20080620,2008-06-20,6,Friday,20,6,June,2,2008,2008
20080621,2008-06-21,7,Saturday,21,6,June,2,2008,2008
20080622,2008-06-22,1,Sunday,22,6,June,2,2008,2008
20080623,2008-06-23,2,Monday,23,6,June,2,2008,2008
20080624,2008-06-24,3,Tuesday,24,6,June,2,2008,2008
20080625,2008-06-25,4,Wednesday,25,6,June,2,2008,2008
20080626,2008-06-26,5,Thursday,26,6,June,2,2008,2008
20080627,2008-06-27,6,Friday,27,6,June,2,2008,2008
20080628,2008-06-28,7,Saturday,28,6,June,2,2008,2008
20080629,2008-06-29,1,Sunday,29,6,June,2,2008,2008
20080630,2008-06-30,2,Monday,30,6,June,2,2008,2008
20080701,2008-07-01,3,Tuesday,1,7,July,3,2008,2009
20080702,2008-07-02,4,Wednesday,2,7,July,3,2008,2009
20080703,2008-07-03,5,Thursday,3,7,July,3,2008,2009
20080704,2008-07-04,6,Friday,4,7,July,3,2008,2009
20080705,2008-07-05,7,Saturday,5,7,July,3,2008,2009
20080706,2008-07-06,1,Sunday,6,7,July,3,2008,2009
20080707,2008-07-07,2,Monday,7,7,July,3,2008,2009
20080708,2008-07-08,3,Tuesday,8,7,July,3,2008,2009
20080709,2008-07-09,4,Wednesday,9,7,July,3,2008,2009
20080710,2008-07-10,5,Thursday,10,7,July,3,2008,2009
20080711,2008-07-11,6,Friday,11,7,July,3,2008,2009
20080712,2008-07-12,7,Saturday,12,7,July,3,2008,2009
20080713,2008-07-13,1,Sunday,13,7,July,3,2008,2009
20080714,2008-07-14,2,Monday,14,7,July,3,2008,2009
20080715,2008-07-15,3,Tuesday,15,7,July,3,2008,2009
20080716,2008-07-16,4,Wednesday,16,7,July,3,2008,2009
20080717,2008-07-17,5,Thursday,17,7,July,3,2008,2009
20080718,2008-07-18,6,Friday,18,7,July,3,2008,2009
20080719,2008-07-19,7,Saturday,19,7,July,3,2008,2009
20080720,2008-07-20,1,Sunday,20,7,July,3,2008,2009
20080721,2008-07-21,2,Monday,21,7,July,3,2008,2009
20080722,2008-07-22,3,Tuesday,22,7,July,3,2008,2009
